magicnumber_a4a6b25c,data_id,prt_id,prt,lig_id,lig,ff,weight,enepara,nora,norb,ntemp,temp_high,temp_low,tras_scale,rot_scale,n_dump,tag17,steps_total,tag19,sz_n_prt,sz_n_lig,sz_n_tmp,sz_n_rep,sz_prt_npoint,sz_lig_natom,sz_kde_npoint,sz_mcs_nrow,tag28,tag29,time_rl_cpu,time_est_cpu,time_rl_mic,time_est_mic,time_rl_gpu,time_est_gpu,tag36,tag37,tag38,tag39,tag40,tag41,tag42,tag43,tag44,tag45,tag46,tag47,tag48,tag49,tag50,tag51,tag52,tag53,tag54,tag55,tag56
magicnumber_a4a6b25c,374,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,375,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,375,375,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,375,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,376,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,376,376,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,376,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,377,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,377,377,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,377,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,378,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,378,378,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,378,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,379,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,379,379,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,379,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,380,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,380,380,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,380,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,381,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,381,381,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,381,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,382,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,382,382,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,382,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,383,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,383,383,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,383,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,384,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,384,384,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,384,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,385,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,385,385,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,385,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,386,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,386,386,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,386,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,387,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,387,387,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,387,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,388,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,388,388,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,388,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,389,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,389,389,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,389,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,390,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,390,390,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,390,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,391,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,391,391,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,391,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,392,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,392,392,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,392,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,393,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,393,393,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,393,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,394,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,394,394,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,394,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,395,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,395,395,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,395,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,396,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,396,396,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,396,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,397,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,397,397,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,397,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,398,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,398,398,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,398,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,399,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,399,399,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,399,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,400,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,400,400,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,400,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,401,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,401,401,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,401,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,402,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,402,402,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,402,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,403,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,403,403,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
magicnumber_a4a6b25c,403,1a07C-1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/proteins/1a07C-1.pdb,5cppA1,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1.sdf,/worka/work/yfang11/geauxdock_cs_v2/data/astex/ligands_5cppA1/5cppA1-0.8.ff,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08ff_opt,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/paras,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_a,/worka/work/yfang11/geauxdock_cs_v2/data/parameters/08_nor_b,404,0.044,0.036,0.02,0.08,1,-2,1000,-2,1,1,404,404,344,11,2116,66,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
